Institution_ID,Institution_Name,Institution_Address,Institution_City,Institution_State,Institution_Zip,
102483,American Beauty College,646 South Sunset Avenue,West Covina,CA,91790,
203836,American Beauty College,"1057 West Broad Street, Suite #217",Falls Church,VA,22046,
154095,American Beauty Institute,2009 North Main,McAlester,OK,74502-1716,
129613,American Beauty School,1380 Metropolitan Avenue,Bronx,NY,10462,
238962,American Beauty Schools,"8100 SW 8th Street, Suites 226-227",Miami,FL,33144,
137306,American Broadcasting School,4511 SE 29th St,Oklahoma City,OK,73115,
183992,American Business and Technology University,1801 Saint Maartens Drive,Saint Joseph,MO,64506,
102508,American Career College,4021 Rosewood Avenue,Los Angeles,CA,90004,
210128,American Career College,3130 East Sedona Court,Ontario,CA,91764,
234544,American Career College at St. Francis,"3680 E. Imperial Highway, #500",Lynwood,CA,90262,
153968,American Career College of Hair Design,7000 West Cermak Road,Berwyn,IL,60402,
182944,American Career Institute,"2340 Paseo Del Prado, Suite D-208",Las Vegas,NV,89102,
238546,American Career Institute - Framingham,125 Newbury Street,Framingham,MA,1701,
211802,American Christian College & Seminary,4300 Highline Blvd,Oklahoma City,OK,73108,
164508,American College of Acupuncture and Oriental Medicine,9100 Park West Drive,Houston,TX,70063-4104,
228024,American College of Barbering,11320 North Preston Highway,Louisville,KY,40229,
176424,American College of California,"760 Market St., #1009",San Francisco,CA,94102,
185305,American College of Education,"101 West Ohio Street, Suite 2000",Indianapolis,IN,46204,
126155,American College of Hair Design Inc,125 Winchester Drive,Sedalia,MO,65301,
115764,American College of Hairstyling - Cedar Rapids,1531 First Ave SE,Cedar Rapids,IA,52402,
116059,American College of Hairstyling - Des Moines,603 E Sixth St,Des Moines,IA,50309,
185387,American College of Health Professions - Riverside,3715 La Sierra Avenue,Riverside,CA,92505,
163824,American College of Healthcare,"11801 Pierce Street, Suite 100",Riverside,CA,92505,
171678,American College of Healthcare Sciences,5005 SW Macadam Avenue,Portland,OR,97238,
164544,American College of Medical Technology,555 W Redondo Blvd Ste 100,Gardena,CA,90248-1611,
164827,American College of Traditional Chinese Medicine,455 Arkansas St,San Francisco,CA,94107,
138770,"American College, The (of Financial Services)",270 Bryn Mawr Ave,Bryn Mawr,PA,19010-2196,
236841,"American Collegiate English (ACE), Grossmont College",8800 Grossmont College Drive,El Cajon,CA,92020,
228370,American Comedy Institute,"481 8th Avenue, Suite 548",New York,NY,10001,
144306,American Commercial College,3177 Executive Dr,San Angelo,TX,76904,
144315,American Commercial College,2007 34th St,Lubbock,TX,79411,
144324,American Commercial College - Abilene,402 Butternut St,Abilene,TX,79602,
144333,American Commercial College of Texas,5119 Twin Towers,Odessa,TX,79762,
102517,American Conservatory Theater,30 Grant Avenue 7th Floor,San Francisco,CA,94108-5834,
150817,American Educational College - Bayamon,45 Santa Cruz Street,Bayamon,PR,961,
198437,American English College,"111 N. Atlantic Blvd., Suite 112",Monterey Park,CA,91754,
237297,American English Institute,"5225 Canyon Crest Drive, Building 300, Suite 350A",Riverside,CA,92507,
102474,American Film Institute,2021 North Western Avenue,Los Angeles,CA,90027,
235909,American Fitness and Nutrition Academy,"350 S. Lake Ave, Suite 260",Pasadena,CA,91101,
102526,American Graduate University,733 North Dodsworth Avenue,Covina,CA,91724,
116004,American Hair Academy,304 South Iris Street,Mt. Pleasant,IA,52641,
231688,American Harbor College,"2445 W. Chapman, Suite 260",Orange,CA,92868,
112330,American Health Information Management Association,"233 North Michigan Avenue, Suite 2150",Chicago,IL,60601,
216418,American Health Institute,10138 US Highway 19,Port Richey,FL,34668,
159151,American Health Science University,"1010 South Joliet, Suite 107",Aurora,CO,80012,
100928,American Indian College,10020 N 15th Ave,Phoenix,AZ,85021,
108205,American Institute,99 South Street,West Hartford,CT,06110-1922,
171322,American Institute - Lauderdale Lakes,5000-C Coconut Creek Pwy.,Margate,FL,33063,
204583,American Institute for Paralegal,560 Lans Way,Ann Arbor,MI,48103,
185396,American Institute of Allied Health,1310 South Stemmons Freeway,Lewisville,TX,75067,
169956,American Institute of Alternative Medicine,6685 Doubletree Ave,Columbus,OH,43229,
239479,American Institute of Alternative Medicine,555 Route 18,East Brunswick,NJ,8816,
129385,American Institute of Applied Science,100 Hunter Place,Youngsville,NC,27596,
116590,American Institute of Baking,1213 Bakers Way,Manhattan,KS,66502,
190406,American Institute of Beauty,3665 East Bay Drive #164,Largo,FL,33771,
218061,American Institute of Clinical Massage,4365 Inverness Drive,Post Falls,ID,83854,
228079,American Institute of Interior Design,13014 Saguaro Boulevard,Fountain Hills,AZ,85268,
210881,American Institute of Massage,"10960 Three Chopt Rd., Suites C & D",Richmond,VA,23233,
184296,American Institute of Massage Therapy,416 E. Atlantic Blvd.,Pompano Beach,FL,33060,
185402,American Institute of Massage Therapy,"1516 Brookhollow Drive, Suite C",Santa Ana,CA,92705,
189440,American Institute of Medical Sciences and Education,4500 New Brunswick Avenue,Piscataway,NJ,8854,
218052,American Institute of Medical Sonography,"5450 W. Sahara Avenue, Suite 320 & 330",Las Vegas,NV,89146,
185411,American Institute of Medical Technology,"4500 South Garnett, Suite 110",Tulsa,OK,74146,
187806,American Institute of Medical-DentalTechnology - St. George,1067 E Tabernacle #14,St. George,UT,84770,
219462,American Institute of Pharmaceutical Technology,210 Lee Place,Hackensack,NJ,6701,
215169,American Institute of Technology - Fontana,14235 Slover Avenue,Fontana,CA,92337-7145,
215178,American Institute of Technology - Gardena,18010 S. Figueroa Street,Gardena,CO,90248-4295,
100937,American Institute of Trucking,440 S 54th Ave,Phoenix,AZ,85043-4729,
182139,American Institute of Trucking,4020 E. Lone Mountain Road,North Las Vegas,NV,89081-2700,
235495,American Institute of Trucking,"9239 Brighton Road, Unit #201",Henderson,CO,80640,
211097,American InterContinental University,"231 North Martingale Road, 6th floor",Schaumburg,IL,60173,
120573,American International  College,1000 State Street,Springfield,MA,1109,
104595,American Jewish University,15600 Mulholland Dr,Los Angeles,CA,90077-1519,
230667,American Language Academy,PO BOX 7241,Greensboro,NC,27417-0241,
236018,American Language Academy Miami,"130 South University Drive, Suite A",Plantation,FL,33324,
235097,"American Language Academy, California","12437 Lewis Street, Suite 205",Garden Grove,CA,92840,
236814,American Language Center,"2910 Franks Road, Suite 1",Huntingdon Valley,PA,19006,
232575,American Language Communication Center - Elmhurst,75-01 Broadway,Elmhurst,NY,11373,
232584,American Language Communication Center - Manhattan,"229 West 36th Street, 3rd Floor",New York,NY,10018,
234784,American Learning Institute,"2639 Walnut Hill Lane, Suite 230",Dallas,TX,75229,
218283,American Medical Academy,12215 SW 112 Street,Miami,FL,33186,
173841,American Medical Sciences Center,"225 West Broadway, Suite 115",Glendale,CA,91204,
213950,American Museum of Natural History - Richard Gilder Graduate School,Central Park West at 79th Street,New York,NY,10024,
179928,American Musical and Dramatic Academy - Los Angeles,6305 Yucca Street,Los Angeles,CA,90028,
129394,American Musical and Dramatic Academy - New York,211 West 61st Street,New York,NY,10023,
156587,American National College,1611- E Spencer,South Houston,TX,77587-3714,
227456,American National College,5522 New Peachtree Road,Chamblee,GA,30341,
239682,American National University,2376 Sir Barton Way,Lexington,KY,40509,
147800,American National University - Salem,1813 E Main St,Salem,VA,24153,
240505,American One English Schools,"1918 West 4100 South, Suite 200",West Valley City,UT,84119,
185855,American Pacific College,"14435 Sherman Way, Suite 208",Van Nuys,CA,91405,
185864,American Pacific College - Los Angeles,1526 West 7th College,Los Angeles,CA,90017,
216807,American Pathways University,2227 Franklin Street,Denver,CO,80205,
182962,American Public University System,111 West Congress Street,Charles Town,WV,25414,
102535,American River College,4700 College Oak Dr,Sacramento,CA,95841-4286,
150738,American Samoa Community College,PO Box 2609,Pago Pago,AS,96799-2609,
118268,American School of Business,702 Professional Drive North,Shreveport,LA,71105,
135726,American School of Technology,4599 Morse Center Road,Columbus,OH,43229-6665,
188580,American Scientific Institute,"3540 Wilshire Boulevard, Suite 200",Los Angelas,CA,90010,
182917,American Sentinel University,"2260 South Xanadu Way, Suite 310",Aurora,CO,80014,
236896,"American Studies Program, Willamette University",1300 Mill Street S.E.,Salem,OR,97301,
234562,American Technical Institute,Ave Castiglioni U-27 Bayamon Gardens,Bayamon,PR,782,
170037,American Technological College,Arzuaga #112 Medina Ctr 1105,San Juan,PR,925,
178314,American Technological College - Ponce,7310 Edif. Embajador #3 Calle Ramon Power,Ponce,PR,00717-1568,
219860,American Trade School,3925 Industrial Drive,St. Ann,MO,63074,
229559,American Truck School,8530 Commercial Way,Redding,CA,96002,
108816,American University,4400 Massachusetts Avenue N.W.,Washington,DC,20016,
190123,American University of Armenia,300 Lakeside Drive. 4th Floor,Oakland,CA,94612,
241492,American University of Beirut,"3 Dag Hammarskjold Plaza, The Debs Center, 8th Flo",New York,NY,10017-2303,
165662,American University of Health Sciences,1600 East Hill Street,Signal Hill,CA,90755,
150792,American University of Puerto Rico,P. O. Box 2037,Bayamon,PR,00960-2037,
231767,American Vocational College dba California Language School,"639 S. New Hampshire Avenue, Suite 300",Los Angeles,CA,90005,
239743,American Winds Aviation,1600 Triplett Blvd. Suite 400,Akron,OH,44306,
204103,American Winds Flight Academy,1600 Triplett Boulevard,Akron,OH,44306,
207786,Americana College,835 N. Western Avenue,Los Angeles,CA,90029,
234012,Americare Technical School,505 Busse Highway,Park Ridge,IL,60068,
146719,Ameritech College of Healthcare,2035 North 550 West,Provo,UT,84604,
239099,Ameritech College of Healthcare,"12257 Business Park Drive, Bldg #6",Draper,UT,84020,
180391,AmesEd,3863 Southwest Loop 820,Fort Worth,TX,76133,
232177,AMG Medical Institute,"175 Market Street, 4th Floor",Paterson,NJ,7505,
241270,AMG School of Licensed Practical Nursing,147 Prince St.,Brooklyn,NY,11201,
120582,Amherst College,P.O. Box 5000,Amherst,MA,01002-5000,
236823,AmLotus Intensive ESL Program,"500 8th Avenue, Suite 909",New York,NY,10008,
240781,Ammi Barber Academy,"320 West Water, Suite A",Kerrville,TX,78028,
100043,Amridge University,1200 Taylor Rd,Montgomery,AL,36117-3553,
115348,Anabaptist Mennonite Biblical Seminary,3003 Benham Ave,Elkhart,IN,46517-1999,
174385,Anaheim Adult Education School,"1800 W. Ball Road, Room 31",Anaheim,CA,92805,
208220,Anaheim University,1240 S. State College Boulevard,Anaheim,CA,92806,
216755,Anamarc College - Santa Teresa,"2660 Airport Road, Suite 780",Santa Teresa,NM,88008,
114503,Ancilla College,9601 Union Road,Donaldson,IN,46513-0001,
196370,Ancora Psychiatric Hospital,301 Spring Garden Road,Ancora,NJ,08037-9699,
210261,Anderson Medical Career College,10752 Burbank Boulevard,North Hollywood,CA,91601,
114521,Anderson University,1100 E 5th St,Anderson,IN,46012-3495,
142090,Anderson University,316 Boulevard,Anderson,SC,29621,
119401,Andover College,265 Western Avenue,South Portland,ME,4106,
120591,Andover Newton Theological School,210 Herrick Rd,Newton Centre,MA,02459-2243,
110848,Andrew College,413 College St,Cuthbert,GA,39840-1395,
198455,"Andrew Terranova and Associates, Inc. Dale Carnegie Training",2350 N. Forest Road,Getzville,NY,,
122135,Andrews University,100 Old US 31 North,Berrien Springs,MI,49104,
180009,Andrews University/Dayton,"2912 Springboro West, Suite 301",Dayton,OH,45439,
196626,Andrus Children's Center,19 Greenridge Avenue,White Plains,NY,10605,
211228,Angeles College,"3440 Wilshire Boulevard, Suite 310",Los Angeles,CA,90010,
207388,Angeles Institute,"17100 Pioneer Boulevard, Suites 100 and 170",Artesia,CA,90701,
144351,Angelina College,3500 South First,Lufkin,TX,75902-1768,
144360,Angelo State University,2601 W Avenue N,San Angelo,TX,76909,
169734,Angley College,"520 West Lake Mary Boulevard, Suite 300",Sanford,FL,32773,
190196,Angley College - Orlando,1819 N. Semoran Boulevard,Orlando,FL,32807,
142106,AnMed Health Medical Center,800 North Fant Street,Anderson,SC,29621,
195492,Ann and Robert H. Lurie Children's Hospital of Chicago,225 East Chicago Avenue,Chicago,IL,60611,
184083,Ann Arbor Institute of Massage Therapy,180 Jackson Plaza #100,Ann Arbor,MI,48103,
214476,Ann Marie's World of Beauty School,389 State Street,Binghamton,NY,13901,
238324,Ann Martin Center,1375 55th St,Emeryville,CA,94608,
240994,Ann Webb Skin Institute,11701 Jollyville Road Suite 103,Austin,TX,78759,
120607,Anna Maria College,50 Sunset Lane Box P,Paxton,MA,01612-1198,
119793,Anne Arundel Community College,101 College Parkway,Arnold,MD,21012,
195340,Anne Brezina Dietetic Internship at James A. Haley Veterans Hospital,13000 N. Bruce B. Downs Boulevard,Tampa,FL,33612-4745,
218292,Annenberg School of Nursing,19300 Sherman Way,Reseda,CA,91355,
123420,Anoka Technical College,1355 W Hwy 10,Anoka,MN,55303,
123439,Anoka-Ramsey Community College,11200 Mississippi Blvd. NW,Coon Rapids,MN,55433,
166063,Anson College of Cosmetology,1217 East Caswell Street,Wadesboro,NC,28170,
229805,Anson College of Cosmetology,1217 East Caswell Street,Wadesboro,NC,28170,
102553,Antelope Valley College,3041 W Ave K,Lancaster,CA,93536-5426,
158103,Anthem College - Bryman School,9215 North Black Canyon Hwy.,Phoenix,AZ,85029,
124991,Anthem College - Maryland Heights,"13723 Riverport Drive, Suite 103",Maryland Heights,MO,63043,
101213,Anthem College - Phoenix,1515 E Indian School Road,Phoenix,AZ,85014,
169901,Anthem Institute - Manhattan,"498 Seventh Avenue, 17th Floor",New York,NY,10018,
238564,Antillean Adventist University Nurse Anesthesia Program,P.O. Box 118,Mayaguez,PR,681,
150826,Antilles College of Health,1911 Cayey Street,Santurce,PR,909,
234687,Antioch College,One Morgan Place,Yellow Springs,OH,45387,
216302,Antioch School of Church Planting and Leadership Development,2400 Oakwood Road,Ames,IA,50014,
170596,Antioch University,900 Dayton Street,Yellow Springs,OH,45387,
229364,"Anton Aesthetics Academy, Inc.","1233 South Military Trail, Suite C",West Palm Beach,FL,33415,
134839,Antonelli College - Cincinnati,124 East Seventh Street,Cincinnati,OH,45202,
158051,Antonelli College - Hattiesburg,1500 N 31st Ave,Hattiesburg,MS,39401,
124566,Antonelli College - Jackson,2323 Lakeland Drive,Jackson,MS,39232,
138789,Antonelli Institute,300 Montgomery Ave,Erdenheim,PA,19038-8242,
152734,Antonelli Medical and Professional Institute,"1700 Industrial Hwy, Lower Level",Pottstown,PA,19464,
232113,AOI College of Languages,"4255 Campus Dr., Suite A-200",Irvine,CA,92612,
164517,AOMA Graduate School of Integrative Medicine,2700 W Anderson Ln Ste 204,Austin,TX,78757,
237552,AOMA Graduate School of Integrative Medicine - Austin,4701 West Gate Blvd,Austin,TX,78745,
228723,Aparicio-Levy Technical Center,10119 East Ellicott Street,Tampa,FL,33610,
240082,Apex Academy Hair Skin Nails School of Cosmetology,1788 West 4th Street,Ontario,OH,44906,
114530,Apex Academy of Hair Design Inc,333 Jackson St,Anderson,IN,46016-1158,
169840,Apex School of Theology,1701 T.W. Alexander Drive,Durham,NC,27703,
129400,Apex Technical School,24-02 Queens Plaza South,Long Island City,NY,11101,
134848,Apollo Career Center,3325 Shawnee Rd,Lima,OH,45801,
227526,Apollos University,"600 Central Avenue, Suite 215",Great Falls,MT,59401,
149231,Appalachian Beauty School,609A Central Avenue,South Williamson,KY,41503,
149240,Appalachian Bible College,161 College Drive,Mt. Hope,WV,25880-9554,
183691,Appalachian College of Pharmacy,1060 Dragon Road,Oakwood,VA,24631,
195678,Appalachian Regional Healthcare,102 Medical Center Drive,Hazard,KY,41701,
165574,Appalachian School of Law,1169 Edgewater Drive,Grundy,VA,24614-2825,
133049,Appalachian State University,,Boone,NC,28608,
111647,Appalachian Technical College,100 Campus Drive,Jasper,GA,30143,
211282,Appelbaum Eye Care Associates PC Residency in Vision Therapy and Rehabilitative Optometry,6509 Democracy Boulevard,Bethesda,MD,20817-1639,
197531,Applewood Centers,2525 East 22nd Street,Cleveland,OH,44115-3266,
240806,Applied Technology Services-South County,12721 West Watson,St. Louis,MO,63127,
236610,Apprentice for the Electrical Industry IBEW Local 98,1719 Spring Garden Street,Philadelphia,PA,19130,
234854,Approach International Student Center,196 Harvard Avenue #2,Allston,MA,2134,
182980,APT College,"1939 Palomar Oaks Way, Suite A",Carlsbad,CA,92011,
122144,Aquinas College,1607 Robinson Rd SE,Grand Rapids,MI,49506-1799,
143084,Aquinas College,4210 Harding Roadd,Nashville,TN,32705,
125000,Aquinas Institute of Theology,23 South Spring Avenue,St. Louis,MO,63108,
192475,ARAMARK Corporation,41 Pebble Ridge Road,Warrington,PA,18976,
234340,ARAMARK Healthcare,"c/o Lin Harris, 1101 Market Street, 19th Floor",Philadelphia,PA,19107-2934,
192484,ARAMARK Healthcare Support Services - Jamaica,152-11 89th Avenue,Jamaica,NY,11432,
193423,Aran Eye Associates Residency in Ocular Disease,1097 S.W. Le Jeune Road,Coral Gables,FL,33134,
107275,Arapahoe Community College,5900 S. Santa Fe Dr.,Littleton,CO,80160-9002,
138877,Arcadia University,450 S Easton Rd,Glenside,PA,19038-3295,
230199,ARCLabs,"2615 Highway 153, Unit B-3",Piedmont,SC,29673,
221944,Argosy University,"333 City Boulevard West, Suite 1810",Orange,CA,92868,
